x1,x2,x3,x4,x5,label
-3.181166516,14.96517728,3.771287096,-1.252299758,-6.610805336,1
15.43572234,7.218201127,-4.621953179,-7.483545383,6.905243341,0
-16.07801562,2.876722069,1.76603431,2.802461693,7.249972822,1
-15.12626748,6.993101815,2.589658032,-1.475666476,3.377636837,1
7.666722006,8.201182711,-3.649068919,-9.445200069,-7.292204297,0
-4.616441926,11.65703579,5.096485469,9.009315162,-9.170944757,1
-17.75971311,11.82348356,-8.592142866,-8.318985001,-1.600606371,1
10.07388713,6.664705784,3.772132528,3.979301488,7.260409858,0
16.34487611,15.90733194,6.029509505,6.33800523,10.04146734,0
12.6841025,7.305887754,5.244713584,-1.366699933,9.854816553,0
10.96938735,13.5425812,-7.356558535,-0.056435741,6.716890729,0
10.38261894,7.4178753,3.225145704,1.768295085,-0.71672959,0
1.128135526,8.147807331,-6.460209012,6.732912071,4.397528533,0
14.60979256,13.93750452,-4.142939301,6.790005352,9.087153957,0
8.036800979,15.1639191,-7.741539985,-3.455158544,9.487189911,0
-7.668030438,18.77505155,1.48101604,-4.571454763,4.210784111,1
12.38264345,6.268572518,0.429725184,2.96846551,-1.926585999,0
-11.0580156,12.39984886,8.676830336,-3.046380728,-4.93522693,1
-11.66985469,17.56782733,8.824607418,5.83025193,10.23284454,1
-12.99468912,12.26864794,-9.098737392,4.002481713,6.183103006,1
15.92004816,2.531531821,-4.679615841,-4.773495448,6.19753144,0
5.125619135,17.54640825,-8.210680868,4.092954356,8.615956619,0
-7.54391979,1.121519237,3.772848404,2.291486243,-8.071568864,1
-5.384161875,7.181242421,-2.121505979,6.187023643,-3.953401988,1
-9.339486619,3.671538201,6.893593867,7.889973935,-1.493292099,1
-3.947053176,7.056471799,6.443491734,1.48370217,-0.248842141,1
-17.457644,7.475030522,4.957083011,3.46198195,8.555175867,1
-9.773096326,17.90825126,4.762270187,-7.899335635,-2.609048848,1
-3.715696858,3.407717689,1.319613983,-2.096980396,-3.867769689,1
-2.80542743,15.99123171,0.191645926,9.431393435,-6.773813472,1
-8.442579361,3.527205204,4.776632567,-6.449016132,-6.892393992,1
17.56245491,2.877988778,2.625918445,1.739616468,-0.701935941,0
3.162989925,16.19304882,-1.660427976,-9.553447964,3.986158943,0
18.24499157,14.73842904,-8.213063474,10.26372156,3.920150211,0
13.51397371,16.37812219,-0.734456286,-1.988491725,-6.127757087,0
11.79157989,15.64940757,1.025798214,-3.817247228,-4.405969963,0
-7.496158244,5.441319146,-2.109331026,8.216097511,1.295478626,1
-6.883739154,15.59484571,-9.69515816,-0.192131572,-6.423469693,1
-11.04002138,16.25155755,4.179523822,-7.135622717,-1.425628167,1
10.59885121,0.208455331,-3.401403973,8.298743612,-4.194627308,0
-5.754073774,16.66985265,-8.646756193,0.222207838,8.087562571,1
-0.888617954,12.27128643,-6.536191407,-0.316032626,7.392320168,1
11.86065993,9.062589012,3.341681038,-0.598307341,-8.372254033,0
-15.60535986,13.97610955,8.236197027,2.712647003,-3.819806762,1
13.59532178,1.398049384,-2.493539893,-3.582781976,5.42752546,0
18.06785061,15.76798147,-3.340177611,-7.329409303,-2.795514951,0
-16.9460539,8.143459254,2.359098212,0.34795985,7.528743968,1
-11.56989664,8.769777314,-7.444747966,-2.972946794,5.41490291,1
-2.354716519,4.401619031,-7.457831198,0.246589956,3.108786558,1
4.582849971,8.224249352,0.243662315,9.836481069,-3.617118583,0
6.657896421,18.18518422,-3.92178869,6.12004717,7.566450606,0
13.01813308,8.364792858,5.231574238,-2.819976441,-0.255805279,0
-0.325270715,9.671695462,3.849282265,-5.777834547,-2.543967522,1
-19.06308679,6.02532954,7.812743925,8.455029507,-1.651141843,1
9.27463959,9.184019823,-4.04962033,9.704392702,-6.88138151,0
10.42085382,0.057132026,-2.02124837,5.135452514,9.435320901,0
-7.594667799,6.423470729,-9.793056,8.640020588,-9.605877503,1
14.47666216,14.07631421,6.762266453,4.841087204,6.864465123,0
-11.09606794,11.95273346,3.403264007,3.538251563,-5.321379647,1
-8.16716272,15.63221625,1.701261187,8.820322918,-1.906019774,1
-8.363446334,10.58014786,-0.670067136,-9.969615686,7.170436684,1
14.27687925,19.42682005,3.429047797,9.912731507,-6.36527034,0
-5.72909068,16.99618597,-5.582418247,0.368260361,4.158456242,1
-7.5536877,9.410615392,-6.533913319,-2.567014344,-1.907454786,1
15.13721659,11.53527838,-6.786309441,-0.411151182,2.311484582,0
-1.626650612,7.329920579,-6.090858167,-4.52244552,3.875612021,1
-9.81536117,14.59936247,9.966142936,2.053668445,7.661348742,1
8.32529925,7.56250973,-5.789025492,-0.536414797,4.311939196,0
-13.20763083,15.71803828,-5.100401993,3.483247235,-6.444815599,1
8.293053145,17.60549569,-9.358141212,-9.136411629,0.345795508,0
-12.84012484,8.023293055,-2.465982644,1.784093613,7.528964052,1
15.33452304,7.288095503,-8.061948285,-6.229705493,-4.438594578,0
-6.284956908,19.7920172,2.454086996,-9.679090713,-3.307162372,1
-13.42710387,1.452475482,-3.94025339,-2.794911456,7.253357644,1
-2.386786146,8.354590994,-6.855694894,-5.309484917,3.879940886,1
3.778103808,15.08383521,5.499081502,8.433524998,-5.191124548,0
12.68054534,7.019069165,0.907952409,-7.457107808,-10.11069453,0
5.646476038,2.848686073,-6.664923855,7.536612304,4.729098402,0
7.344350827,18.24563424,-5.801858872,-7.08696658,-9.174036095,0
12.71841792,10.87628044,1.23808991,-1.656016262,-0.613756378,0
9.249749422,5.828342213,9.182086143,0.223668282,2.014940128,0
-9.14084646,11.94836538,0.541711259,-1.393397813,9.290941601,1
-5.558471839,6.756544371,6.31894987,-5.024085328,-2.551849523,1
6.273636238,7.512661615,2.26469406,-2.28255818,9.667749318,0
-4.847993107,12.41005849,5.39314439,3.032482803,2.969982182,1
1.682797244,5.981283854,9.141442096,4.226235185,-3.38511639,0
-0.807848021,13.2198035,7.170315819,9.88314195,0.281037359,1
-9.093288661,14.79804224,7.298705717,3.963201276,-3.667507256,1
-13.66007974,8.013017155,-7.795113071,-5.545178428,-0.416296236,1
4.251696748,4.682759466,-8.928982339,-9.990177873,8.530990363,0
7.804814541,7.205618306,-3.42294764,-6.827103958,7.028473386,0
8.581086967,12.14085313,-7.58252084,9.791225085,0.137977894,0
15.69130242,17.88385298,-4.088966984,1.010396235,-1.857996214,0
-9.059937255,18.60795295,-2.70819189,-9.564523153,5.162154045,1
-15.90579693,12.75343651,-8.142780292,1.721839694,-2.407110349,1
2.834278247,9.12658377,5.027868471,-0.807541692,-1.133974122,0
-3.969550095,4.906417892,-0.378268007,-6.923031574,3.816213723,1
10.56218772,2.568485179,-7.957698421,9.113975375,1.450160069,0
-13.84870915,17.93177895,-6.103632197,-7.173192002,8.797859108,1
4.717162672,14.71338495,7.952354985,-8.029043581,-3.723069022,0
12.96731618,15.54523509,-4.727975986,-5.226721373,-1.104609876,0
10.22833526,4.854538146,7.395252634,-7.306293498,-0.360688109,0
15.60162819,4.648405729,8.047793325,-4.64810458,7.982513296,0
9.222407755,15.96522822,5.542386842,-6.582838233,8.938835035,0
0.927035904,9.154744295,-7.695653536,-4.344499812,8.650343519,0
-11.04966522,18.6931278,-9.915744529,3.464893555,-1.553012729,1
-18.02406239,14.41031012,3.433184627,-4.385597909,-0.669500317,1
-10.41342462,7.416769497,-1.017057367,3.970622521,-1.588319213,1
-11.12722562,17.08824639,-5.775636145,8.391273664,-8.369059545,1
19.85634486,9.094505419,3.139000802,-0.325073509,2.842831092,0
-7.876422342,13.55450244,5.212904049,6.295483357,1.192653528,1
-10.24600382,10.07124992,-5.643447431,6.037851349,5.783322875,1
5.86226747,1.847519973,-0.939602876,-8.138947666,6.651743696,0
13.45420243,6.713351108,4.916032034,-7.595506428,4.268504652,0
-11.07864824,18.42125518,-9.234329068,5.736866421,-0.685945496,1
-17.61150263,6.526221109,-3.55462047,7.088538699,9.547196042,1
-11.36502098,8.865377573,7.256386437,-4.378145559,4.458498104,1
10.75311617,11.21281631,-7.829486186,-7.131308592,5.69925877,0
-16.27842615,13.18185091,-8.833098414,-1.716169539,-1.890690571,1
13.87749746,4.946044923,-0.987153953,-1.391521267,-5.285449478,0
16.58904384,12.79321821,-8.157350367,-7.243049349,6.431045597,0
2.207411306,4.45597953,-9.801751306,1.945603628,1.248772738,0
-14.06862633,14.73178043,1.249268654,-6.283424005,2.648743027,1
14.30794546,11.33042178,0.123506151,4.150730444,-9.871678845,0
15.75054085,17.38259819,-5.051324585,8.867391357,3.643071833,0
-17.60024436,14.8704421,-8.137826912,-3.107705185,-8.815644497,1
-7.332923378,11.31591904,-4.603884663,-2.695831232,-9.692518517,1
3.684389707,8.560975224,5.590719388,-4.075663522,-0.088538678,0
-7.713657654,16.3139184,5.620120427,-3.77083134,-6.926589389,1
-9.784779733,8.793785907,9.759553139,6.051045551,6.554636431,1
11.42291633,18.74214153,7.348855409,-9.23931287,7.482349684,0
0.565730284,7.214179369,-6.636917619,-5.037853871,-9.096432837,0
