x1,x2,x3,x4,x5,label
-6.816516883,4.96243129,5.897764222,-0.539720801,3.479407878,0
-7.365118461,3.915850051,7.242360155,2.592358203,7.193283775,1
1.609535846,1.000961091,-4.574127637,3.295877481,6.088374423,1
-2.684589913,7.986479605,-3.454650386,7.978649343,-2.380835878,1
-7.648533998,0.648894913,-8.99493732,-3.703057133,2.270441203,1
-5.493839634,-2.451936164,9.927414551,-0.472185534,-9.766742339,0
3.263665915,-9.080896674,4.815311939,0.182702838,-3.492902669,1
4.955779928,0.81159343,7.297620626,8.593052816,7.318181083,0
5.608153843,-3.711504256,-3.227372539,5.836773757,9.367499719,0
3.70871242,-5.038629793,2.331256068,1.748194738,-6.039986635,0
1.995450183,8.136467734,-7.101251171,-2.348635065,8.922421001,0
-1.557263295,9.157278239,-6.670865494,4.680111344,-2.357186812,1
-2.376249994,4.983296119,-3.865468594,-8.881864966,-6.314369671,1
4.070486869,-7.665974498,-0.130879841,-5.00430934,2.907937022,1
-1.216964711,-4.67741492,-4.158378612,-9.09910956,8.881159799,0
-3.267704879,7.279282613,10.01612275,-6.982453406,3.109727352,1
-6.434727145,-7.253781801,-7.630435661,1.91395276,-8.542810297,1
-4.82897839,4.225210559,0.021218905,5.994990316,-5.468628872,0
2.581343307,7.451487657,1.244163422,6.690905316,4.954061666,0
1.130122552,-7.057170912,-3.864587906,1.7581326,10.33555688,1
3.533319083,-6.750027799,-2.827276487,2.256931957,-6.01233,1
-2.944752939,-7.865785212,-3.585243928,2.186321639,-4.436213437,0
8.641833562,-2.074420618,-6.401355719,-7.088294157,5.866858807,1
-1.214500316,-0.944219728,9.256575063,9.238092201,-8.877070231,1
-5.13673701,-1.816607278,-8.588801203,8.382437953,-8.744160988,0
-4.723321712,-8.641928281,-9.972055924,-1.532834296,-2.782596724,0
2.643628523,-8.438859192,5.289160181,1.650900201,5.084566678,1
-7.263260159,-0.312498077,-8.285832498,-2.691470746,6.717797318,0
7.963883247,1.496728327,-5.162175083,-2.936516085,-6.765653342,0
-4.075313475,4.493482903,5.850604071,-3.721396566,9.78823435,0
5.059657284,4.885787984,-6.048030438,-6.288864577,3.836141969,1
-4.830866598,-1.32512991,-1.316898212,7.948157927,6.698266707,0
-3.480808356,1.718877937,0.078054721,7.476867857,6.749573065,1
-0.36942214,-0.842684766,5.661464901,-0.632031979,-2.676834861,0
2.96500927,-6.831638639,6.364704887,1.82277373,-6.298982755,1
-0.857791959,6.568497907,-3.949322772,5.252455414,-2.673547264,1
1.980790061,6.591497129,3.514246644,9.655675339,-1.350040615,0
3.952474973,4.344746429,10.08099233,4.657711049,8.160871261,1
-5.308818023,8.225950473,-1.72383505,-7.355340628,0.326660437,0
-2.650695338,7.856475377,-6.598444969,1.762375266,1.484354526,1
-0.603871009,4.750358785,4.112173952,-4.511115591,-3.626510301,1
7.557782171,-2.54619182,1.913876237,2.079144845,3.394830809,1
7.50850996,4.985605536,-4.168937028,-6.773153332,9.582804999,1
-8.996895522,1.351333484,1.017868583,-1.706097701,5.089554412,1
-5.742829614,-6.855299554,-5.913021657,-8.168313,1.586692384,1
0.645261067,7.058161841,-0.974081379,4.467508287,-3.672739199,0
-5.156028743,-6.178897965,2.526056919,-9.853670191,7.508927496,1
-0.651125728,-3.397080932,8.555163839,-4.175639835,0.239549054,0
-4.01826707,-5.971093574,-6.54843492,-3.044768222,-7.904953679,1
-7.831820458,-2.396488133,1.423683849,3.792828201,-3.839234665,0
0.733713107,7.014514221,-3.655181749,2.143391034,-0.616587437,0
-3.850433244,-7.739264768,2.416495828,-1.867087283,6.404204398,0
1.829559048,4.966730372,1.81831941,6.310288228,-8.859149646,0
2.004964067,0.472374515,0.080076091,0.135942452,-2.245667684,0
1.772803757,8.934499032,-6.909424693,-4.219815735,-4.931536033,0
-4.119686548,7.177467635,-10.17055052,-2.184679709,5.645300209,0
-5.038039214,5.012836382,-7.04474798,8.045828507,-2.477600499,0
-3.901262543,2.801736366,0.609261682,-7.036397736,-1.175188757,0
-7.828294086,-2.095754624,7.982047369,-3.648050964,1.302994478,0
-3.817561628,-2.948264568,4.917640178,1.300036427,8.227204984,1
-5.92726927,-1.537779737,-1.397455541,0.349795997,-9.135240728,0
8.656674395,2.616685544,-1.28548573,-9.566923668,3.077344722,0
6.620008655,2.115070316,1.604592911,2.23878368,-0.624251792,0
-1.618778777,-1.526638912,7.672042258,-9.247068158,3.316857148,1
-7.13919878,0.037219936,-1.202425868,7.137517501,0.247665495,1
-7.529686004,0.150156825,-3.886909259,3.241193333,-9.071169233,1
7.087055698,-3.041208496,-0.416104076,1.151589155,-2.654737976,1
-7.111623721,-6.757971294,-3.735210698,-2.971498885,2.319834244,1
-8.911422482,-0.15166996,-3.657989282,-6.601705336,-6.933197916,0
-2.941368838,0.74753516,-2.636720083,0.141322405,-6.830784027,1
7.193733354,1.06965936,-6.551995652,8.543440943,3.237442155,0
6.504137206,6.070885266,-1.463257502,-9.808931416,-0.716102488,1
-6.530343105,1.336990568,5.449800369,-7.494817105,0.421130909,1
-1.125395348,-1.471602864,8.252612034,-4.888975511,-5.569594533,1
-1.287504859,4.712227127,2.34715824,9.019650363,9.796201067,1
5.44145311,5.823146952,-0.417764527,3.538442537,5.141844265,1
0.628772911,-8.150334576,8.529445292,-7.583935133,0.478826136,1
1.538380682,-8.096406685,-6.419440614,7.849940427,-8.042649892,1
-6.315243927,4.286606364,5.417502832,0.538498097,7.929247278,0
-2.288052962,1.556965268,-9.251052612,0.841097027,-0.770928809,0
-0.928581939,-3.821306902,6.124514073,5.895115012,8.610760109,0
6.740533981,6.798215619,6.271552538,-2.317993675,-3.84200053,1
-4.720794757,7.798322986,4.928375203,-7.960370407,-6.16699016,0
4.816495798,8.035401246,8.20547937,0.291247855,5.677269412,1
0.814361919,1.311034861,4.564399217,-0.885131535,8.615088427,1
1.002215282,9.898347214,7.798459969,1.385192725,-5.621149022,0
0.21037635,-0.207054677,-8.565996894,-8.060980859,0.007813077,0
9.786881682,-0.221167739,-3.30890773,-5.036046604,7.441532335,1
2.315500058,-0.850396972,6.189716303,6.923347254,6.204962963,1
7.429423156,2.705047658,2.558261813,-0.488851599,-6.93542292,0
3.268239092,-4.295896515,8.201544848,6.8432333,-0.328612574,0
9.675019112,1.0809738,3.911754046,-6.930674021,2.455810415,0
-9.53054263,1.755150516,0.976788746,6.984558586,7.13245029,1
7.281502739,6.081437993,6.674800473,-0.972779209,-1.467758764,1
-6.391650964,-3.688990852,-8.553331321,-0.578333863,-6.755955141,1
4.192408103,2.30924271,-8.150184828,3.969071577,-9.147575747,0
0.188938558,6.520989477,3.623287983,8.628662292,-6.774804198,0
-6.830643468,2.762485118,6.773232331,5.299877362,1.428984631,1
-4.831047227,5.235012109,7.049240835,6.433347391,1.080428693,0
