x1,x2,x3,x4,x5,label
-13.28968807,17.66330362,-2.536210066,8.183539245,-3.577178004,1
-2.412607853,14.28647723,7.796906689,8.672954756,-1.860104407,1
3.473897618,8.549640741,9.285746559,7.905050811,-4.823795848,0
14.96602836,13.61464459,1.249712421,-2.776559172,-8.687293235,0
14.89642662,17.82166887,7.765129654,-6.723457068,-3.959245113,0
-18.18813962,8.131902604,0.321110248,2.912769933,-2.580298875,1
16.98308253,5.533990202,3.849486663,-5.538526165,0.13125489,0
-4.617567083,4.659430711,10.01799668,3.000315312,-8.124729426,1
16.05541819,5.916703623,-5.695302988,-7.393144557,7.413587474,0
-7.454468842,10.18186906,5.82003338,9.164779284,6.212322487,1
9.266625224,18.68364585,-0.981187822,2.196372101,6.841477299,0
-19.29143783,13.99817134,6.189390861,5.523421084,-9.588182245,1
9.09105648,15.19306027,3.401330078,0.873261066,2.573682242,0
-15.25372977,10.52945672,3.761873645,-3.253178436,-7.174911848,1
3.730787107,4.109361443,9.918733219,4.420508569,-0.965266516,0
-7.645550577,6.206862809,-8.441445532,6.78970858,7.613692827,1
-2.990563272,6.432383119,9.098145284,2.163399141,3.681052008,1
-8.514113743,19.0170511,0.506801741,-3.215367369,3.270456903,1
0.588325051,7.538854652,0.470702655,-0.912226958,-7.670439411,0
8.644638798,0.47794662,-9.751418416,-0.55581702,7.426238621,0
-11.06803478,11.81303923,-3.952122959,-2.350497797,2.779388356,1
-20.20916297,8.891606659,8.414097469,6.022508275,7.86249282,1
-7.16007649,2.487284889,2.109785207,7.604690929,3.279276912,1
6.747145999,10.98792591,-9.400195021,-2.947345239,-5.514507708,0
-8.059267294,10.47318649,7.373232999,-8.405088737,5.091891705,1
-10.37437438,9.722391514,-7.604518461,3.51584457,-1.506701034,1
-11.46946697,13.50096557,-3.901705322,-9.761145271,-6.196101504,1
5.218564407,7.510640413,-2.169746882,3.355368381,-3.370552537,0
14.99448912,9.388607229,4.173560147,8.328776054,-0.85966814,0
13.2404271,6.320577202,-3.651747044,7.045051639,3.449760485,0
-11.65155105,13.18253519,1.282157108,3.94620066,4.075260619,1
4.727068476,3.751174862,0.388521135,-3.355644845,7.788063948,0
-9.234891147,6.685915169,-6.278370866,-0.131940874,-7.04544499,1
8.378164519,17.18310027,-7.163805843,-7.737348366,2.540922573,0
15.94078668,12.26198765,2.642258679,-1.996546789,8.911464746,0
11.44583966,4.117712484,-8.120565433,7.986446068,9.351532714,0
10.43590328,5.78146625,4.110915565,-1.764292968,-4.360058666,0
13.14589973,0.906911103,-6.98899863,-1.481027896,5.879608753,0
-18.71822669,5.62460483,5.248771343,1.321495682,9.042681251,1
9.296348154,16.64467391,1.057789979,-0.648738568,-6.712057207,0
-2.927881861,8.078252835,-2.243472412,-6.808955047,-9.595609741,1
-8.696355146,13.78315744,-5.462944618,-2.081703939,9.89182584,1
9.215271901,8.338009846,4.10383504,-7.208270414,1.403526824,0
6.111003755,9.703285377,5.89560114,-6.871066132,1.421929378,0
8.292465498,8.234519209,-7.156635934,-3.081257752,-4.52505781,0
16.43769624,16.10729894,4.015461721,-4.490772379,-5.29974383,0
-3.584478672,16.79169646,3.895563616,1.021919912,-7.400346791,1
13.53534469,14.90836015,3.458172509,-2.430907979,0.579927444,0
-16.40706154,4.915279472,6.159383012,-9.526878384,-1.862774934,1
8.547318642,11.66648852,-4.78038469,2.894406715,-8.586102071,0
-6.46722398,2.808861203,-4.332133553,-1.04022419,1.268354674,1
-13.85509026,6.116749149,-0.535086172,8.587919838,0.697824353,1
-9.242316003,13.26147012,7.932163442,-3.609337015,-1.404705024,1
-6.111103608,2.605565001,-1.300451922,-5.198107923,8.582029902,1
-10.44511098,0.32726072,1.576371759,7.817029736,8.669361919,1
12.69288091,2.952713942,3.042111283,2.81617392,5.163060821,0
-2.23899743,10.68982796,-8.234547889,6.323587002,-0.083943931,1
11.4424262,6.404242515,-6.64277774,8.29759225,-3.648455425,0
1.618880988,14.01863753,-1.689631202,0.599622937,4.01942483,0
2.15624405,13.78507727,7.469425677,9.35642656,-0.733412142,0
18.54335503,11.03864596,1.66069447,5.993183491,3.848906745,0
15.56768904,10.36178559,4.621974942,-3.917109913,-9.007587324,0
3.121065164,11.74684141,4.183193121,-2.035803784,5.417105181,0
-9.613702757,1.691110159,0.821512019,5.877605239,-1.777411679,1
9.656780429,12.68187384,-2.583892761,-4.770645966,-3.455629954,0
-9.408625693,9.132751959,-7.87056473,-7.352052751,-8.448089293,1
-13.74562211,2.188545739,3.905839147,0.001739185,-3.921866942,1
14.40407192,8.383229031,3.563086358,-5.161087752,0.659723106,0
15.72636112,17.85729306,-6.129908815,7.231587185,2.440446377,0
17.20669544,12.58424665,9.733492267,4.33161835,9.544423228,0
2.419623938,6.62504789,1.069602716,-9.512752212,3.525226746,0
14.86277119,8.421049979,-1.532547919,-0.114380147,3.406612965,0
17.31619232,12.19553735,-8.842106093,-7.944753477,-2.407475972,0
3.460366988,10.05835228,1.148314911,3.016403107,9.563825613,0
-5.327598496,16.51057276,-0.485279928,-4.742483547,-8.808169896,1
10.46099151,18.9177494,-1.41286559,5.160397839,6.441959478,0
15.25445619,15.01642276,-6.04309143,9.5332591,6.069743246,0
-15.7186524,16.41949887,-4.353741717,-2.501807056,0.670163091,1
-17.05266674,7.842077014,-8.286678266,9.449282989,8.890527536,1
-10.82892912,3.381892606,6.725550312,6.581505036,-7.899432117,1
15.01788185,7.623009633,1.839345901,3.30445128,-3.403617481,0
16.98927302,10.47708698,4.772788001,9.274566584,-1.153379813,0
3.592614035,2.460283947,-0.907373594,-0.946737903,-7.878987639,0
12.4722546,5.103303424,-6.512867136,-0.04195181,-6.243599394,0
2.394656914,8.295433896,5.581385851,6.67256224,-8.212828296,0
-9.532825885,5.411210137,8.887063747,-5.377710392,0.648949782,1
-10.16488033,5.580096404,1.681558118,-7.700741565,-8.805113872,1
7.36450859,19.72222668,2.645011551,4.436770829,-2.89647856,0
16.6131492,11.66102866,-8.01038759,4.135861085,4.720272735,0
17.09255042,5.486906749,-4.242992849,7.022232441,8.908279962,0
-5.030118536,4.922373851,2.722120074,-8.85272228,-6.592374564,1
4.719024186,6.646348642,-0.048835053,-0.843104569,-7.698929754,0
-18.09186694,10.39266163,8.716839842,-4.30344281,1.965034241,1
-5.10944342,10.27965612,-6.073223924,0.723174819,5.486246275,1
-6.424073289,12.38357477,4.784127422,8.014473,-2.763842996,1
-5.669869446,7.926748797,-3.398248057,-0.329768064,2.897454694,1
15.2744358,10.17113994,1.416236825,-3.100452635,-3.008208452,0
2.345928952,6.284046116,9.423268378,9.498488824,-5.387732061,0
15.63483817,16.8721771,-5.651247453,-7.171770396,-0.181545033,0
-6.119583835,15.62286904,-7.920007775,-4.699446636,-3.453488726,1
4.308995969,2.877889113,-5.342906128,9.102478514,0.805688521,0
-9.230597415,9.369081748,1.089759079,-0.810785133,-6.938564836,1
-3.526401766,6.532363917,-4.570405587,1.688045877,7.364530978,1
17.38404131,9.723815709,3.295301177,1.968870463,-0.130472765,0
-14.87154101,8.071905272,9.953784805,2.763817103,8.734665325,1
3.174179757,12.94080978,-9.536897415,6.778580725,0.036696253,0
0.452793911,12.32085309,-4.649143995,-8.180910282,-0.516627844,0
-15.82837348,3.767297895,-7.585790844,6.64927159,3.473646022,1
9.222306534,11.8108655,1.405925905,-6.853612659,-5.243260541,0
7.396614113,13.17320909,-0.129197462,-4.48519468,4.14627942,0
5.379490371,15.9715931,9.145352247,-1.479772098,-1.97273012,0
-1.543516316,10.19315077,5.382501625,5.223139993,-9.359414479,1
