x1,x2,x3,x4,x5,label
6.559865466,7.086971492,5.826139863,-1.189186194,-5.614728138,1
-8.154585032,3.752259826,-9.256438352,4.78900333,-3.911718777,1
8.388366352,-4.745908859,0.40213309,-9.495282385,5.158892905,1
0.093967476,-9.057554986,4.871050492,-0.92747019,9.67658636,1
-6.139838459,-3.032407731,0.93450682,7.240191544,-0.423618489,0
1.728400881,-8.817207598,-1.665847309,2.741198935,8.589113709,1
-0.320091655,-9.593315231,5.986600623,-4.987827561,-9.241295525,0
-2.051078613,9.597697149,7.929371478,5.657305304,-4.084728838,1
-2.702466609,3.185377946,-9.481382206,9.326865847,7.127100149,0
-2.823024143,-9.055069387,-9.767759844,-4.592611897,-2.791229624,0
2.896663732,-4.763141872,-5.618241192,0.857175738,-2.001817534,0
-4.363276056,-6.919375991,-7.451037813,8.266745021,6.472443455,1
-1.249849831,4.482818882,-0.658310157,6.548307858,8.201655263,1
1.691731924,-1.898376249,-6.59394735,0.458509333,7.33259141,0
-6.077622339,-4.975426051,-0.882279101,8.70404953,3.052662276,1
2.603585585,-7.904615695,-0.174732904,2.108596001,-5.528749389,1
9.48540406,2.285345936,9.562090577,-4.985222527,-6.715451799,0
-0.103821671,-2.576405028,-3.50166871,9.24497023,-8.572000155,0
-7.176973463,3.092185344,-8.333150147,0.798594223,-4.616951008,1
2.829576871,-0.046583069,-3.523860418,-2.134695312,-3.827043513,1
-6.788333947,-3.743550848,5.219737126,-8.634617739,6.106178263,0
3.832271034,-4.05190541,-2.217933762,8.298757396,-5.922533155,0
1.460355103,-0.876792937,-9.83526742,-6.834743068,5.544823581,0
-0.978259442,-5.134964917,2.297062809,-5.289569033,6.805657361,0
-7.018477172,0.249859792,-4.683791752,4.053154353,-1.512464034,1
3.51585324,-5.465280816,3.837294607,2.352181546,-1.613637118,0
-8.824581498,3.158235259,0.201869561,-7.892345079,0.220877436,1
5.584386327,-3.262565956,2.364042868,-5.135731492,1.428504885,0
2.829248305,-7.116544988,-1.854304938,1.836649037,-1.972760651,1
-0.139563214,0.337394012,1.618285912,6.858459836,-5.769270427,1
3.325821158,5.430585029,-3.538219422,-8.672099997,8.204157871,1
-7.02102024,6.36932739,-7.342633933,-4.406124458,4.049391293,0
8.664994985,-0.337816437,-6.607794263,2.817926935,0.500896809,1
-7.373782851,-4.233166023,-2.142011834,-9.156673638,-5.919588218,1
