x1,x2,x3,x4,x5,label
7.789629777,2.417439542,6.327548024,8.150887957,-8.512964219,1
-1.425964164,-3.23305376,7.255590849,8.31960277,-3.139837622,0
-1.445433647,-8.392164514,1.296900825,8.05681255,2.946538133,1
-9.363836632,-3.992295369,0.046581581,8.419373814,-7.192882971,1
-4.014125164,-8.085980829,-6.460948421,-0.146923567,1.446647837,1
-3.737000742,5.132719503,-1.361654294,8.917521079,-6.879418005,0
-0.385674471,9.590417325,6.764341934,-0.302643009,3.75715669,0
-0.703174274,-5.023847666,9.460967205,-4.969043392,7.584112635,0
-3.84366901,2.836225816,-3.680068884,-5.038129283,-5.270977951,1
0.889058346,1.453770096,5.444162588,-1.672169761,-3.972518157,0
-7.272672708,7.436285636,-7.805223847,3.664744391,-3.462963342,1
8.067831492,-6.390930818,3.615186716,-6.897655357,-1.431160657,1
-6.057714236,2.067183139,9.914245481,-2.48384993,-3.591797299,0
-2.205882942,-7.625252493,-9.785112159,-0.134422503,6.63348473,1
-2.516969119,-5.846403381,4.140361621,-6.101118235,-4.97952296,1
3.550234641,-4.155267308,-1.835414526,1.029248308,0.640251797,1
9.645360549,9.80642094,8.170444724,-2.524761013,-9.847581844,0
-6.491986898,-0.540500861,-2.056799279,-5.359825527,-8.806588909,1
9.120620009,2.183834834,-1.420727059,5.261274802,9.297410053,1
3.81380086,5.994097888,-0.178540258,4.666029779,6.33248563,1
-1.035569347,2.510361337,-2.805183303,-4.506265498,8.586874783,1
3.273310764,-1.044221788,-1.163675698,-8.134181168,7.121834242,1
4.377414784,10.04274459,-0.321183637,-3.859303607,-9.639581863,1
9.845882475,-0.089327934,-3.653234435,0.282877012,3.584171721,0
-1.419560876,-7.960546698,-2.140357075,-0.03825564,0.811732809,1
-1.772489876,-4.171444744,-6.289531556,-3.272448702,9.578787149,0
-6.089835194,5.530145703,-3.285792168,8.782091751,4.459501351,1
2.59425378,9.686779873,-5.699196196,-4.53126981,-2.899939089,1
9.51613807,9.367590915,2.093005123,-5.683736845,2.632529165,0
-2.040435687,6.520191806,9.281711947,5.28875258,9.526779707,0
-8.915659496,-5.605231594,4.098347806,0.166694479,-4.701658694,0
1.686720414,0.440941987,6.701682766,-6.704463133,7.306843087,0
-8.692579907,7.652004741,7.465651439,-0.755344388,-9.444462838,1
8.176600674,9.799936727,-2.314375692,4.294839537,-0.636179594,0
6.260891333,-2.977536005,-4.54177289,-1.695721004,6.351885521,0
5.235899028,3.786544919,6.124692235,1.799817398,-1.19706109,1
5.196156561,-1.266116479,3.31204706,7.700600754,6.572313629,0
5.29920729,2.965331548,-1.638293192,-4.443032562,4.273821158,1
-9.255201447,-7.934080254,-1.762366241,-7.936203899,-4.610069258,0
9.673785593,5.282110668,5.595967878,4.179420838,8.585017747,0
-9.753479981,8.107763337,0.852089507,-2.744467006,-5.66211657,1
-0.942180138,-2.841709721,-6.637315557,-5.302747302,9.483560641,0
4.443194897,8.543250724,-7.981459782,2.353434188,-9.330136123,1
6.025339324,3.406726526,-6.498398039,-5.603619477,-5.366018386,1
9.159944983,3.456178621,-8.87161568,10.08156453,-2.627508567,1
2.219757063,3.179828612,7.551463658,-7.275157121,2.06855281,0
9.708627991,7.178087887,4.551577854,-9.790316174,-3.438011616,0
6.130287217,5.323808663,-5.374585714,-7.81193998,4.754285395,0
4.408188434,8.905861072,7.880339086,-4.65728374,1.280487764,1
-6.330426125,8.882805368,8.251861677,2.739421729,-3.15970766,1
1.09699123,5.185571259,3.526130363,6.528873746,-8.193560732,1
-0.633907712,-0.037997056,-3.960150239,3.945799629,-6.743836628,0
2.331195172,-4.97356258,1.940731588,1.953211689,2.261012943,1
-5.508188671,-7.217861875,5.413082529,2.073372834,9.38501605,0
7.917386388,-9.094528613,-3.435728798,-2.405734476,8.071221221,1
5.076017922,0.814389151,4.247075456,1.358982006,-7.341367095,1
2.059941361,8.746773749,6.046814403,-5.349134422,-3.464175761,1
-3.580356409,-7.046517048,-5.749228066,-9.283783149,-1.843164788,1
7.920559451,-9.889045202,-3.364713679,-7.137136576,-5.158756257,1
1.102648581,7.105391405,-5.371430212,-5.167514212,3.443183353,1
3.820719837,1.845266134,-1.049565076,8.944866069,-5.67417357,0
0.162306033,0.390647228,-8.919103934,0.574402752,-2.341587035,0
6.613285268,1.002314754,1.522543587,-7.877644086,2.069934028,1
-9.401162229,-7.603520018,5.757507771,9.46323437,-8.110315521,0
-5.387910806,4.207718758,-9.29544336,-1.337660767,-4.156685028,0
-2.989236286,9.072896482,7.190021354,-6.152232943,9.986475193,0
8.67552853,-5.298368017,-8.313188053,-7.966272034,8.897021647,1
8.073259824,-2.641293545,7.933828794,-8.648761833,6.510575139,0
8.553434511,1.800777594,-6.456277092,0.199109186,8.305258887,1
9.51030917,7.830271404,4.583306723,-8.724588706,-8.048356644,0
1.956616548,7.434616174,5.34605863,4.143248406,4.307797494,1
4.008353841,-9.149251285,2.016503174,5.00113918,0.278225861,0
2.89330845,-1.50709731,0.132741929,-9.217677273,8.751910821,1
-6.73978294,8.677384525,-7.791591321,7.298915134,-3.22946265,1
-7.374188201,-0.872482714,-5.204043619,6.69833723,-4.931684981,1
-2.046308117,8.837349779,-1.554774109,-0.509004344,0.779472113,0
-7.927138874,3.950927914,-6.055745693,-9.436724121,-4.807862351,0
-9.138294062,6.51508105,5.225709496,-3.794681802,3.061893123,1
0.892888464,-6.044591667,1.855620582,-4.072715574,6.987073854,0
7.29155417,5.552374752,5.65210721,9.119099589,-4.640394401,0
-7.083690527,7.335222837,-0.117213649,0.010046196,-9.797941437,1
-1.000134739,9.046357842,-1.2041222,8.753727608,-5.367655722,0
2.114691339,6.939200392,9.663082874,5.324390147,0.835764666,1
0.77894923,-8.539235145,-4.049710301,-3.379262042,6.054682704,0
3.118542384,0.744368965,-0.608141329,-1.15520745,-6.830550789,0
3.647140418,-8.441689273,-0.234860463,9.946301819,5.367616479,0
-7.834401251,9.325301889,3.546309471,-6.664409247,-5.204900303,1
0.459518549,-9.62426591,-7.052558492,-5.423705195,4.447940697,0
8.710181163,3.616797222,-8.478606574,8.661791362,-2.942739408,1
