x1,x2,x3,x4,x5,label
3.684515144,-1.387336387,2.306663553,-0.053634193,3.874628759,1
-4.720064571,3.491610002,3.802514281,-8.486946624,-9.941243321,1
-6.635537916,-6.330234657,9.696268948,-4.617299608,-0.74646549,0
2.029885721,-0.982306333,-6.410160403,7.8554179,-5.687858812,1
-5.538924529,2.676725787,-0.171725474,4.793851813,-5.771694333,0
-9.023371561,8.783547398,-7.315744128,7.049144327,8.290118731,1
-7.041935188,-9.430911308,2.594649968,2.820642698,5.162512436,0
-5.247595311,0.585277247,2.967649885,-2.994742368,-1.706008406,0
2.064666049,8.864617512,2.569312523,1.712478607,-6.80963725,1
3.581103498,4.252801377,7.549115583,-6.705078513,0.222942514,0
1.927598724,0.249169679,4.442197402,2.875504163,3.628892457,0
0.887591714,-5.994424543,-1.125639846,8.004353778,0.161944584,0
-1.956732481,-2.752854612,-1.041577481,-3.93596662,-4.631972782,0
-2.213231943,-7.938133838,-1.340042053,4.099081029,2.314146674,1
0.972676859,-0.930395534,9.529586867,10.06732958,2.900969869,1
9.572517858,-8.71387712,7.173560687,-0.846512265,-1.005603652,1
-1.414411282,1.020321176,-6.796908695,-9.126999145,-0.03440484,1
0.233654943,-1.94847349,0.23691992,0.944519772,2.619263444,1
-0.093776866,-4.778171553,7.907930231,9.906075678,-2.612393253,0
7.007910496,-5.42797184,-6.10539414,6.239634081,2.164855684,1
3.54263964,-2.118663063,7.956064399,6.915741759,4.832240006,1
4.888918911,1.947736387,-1.363474053,-6.895229302,-8.067165541,0
0.708265521,-8.619400327,1.686738834,8.467050753,-9.995904974,0
1.041746557,-7.560546708,-6.453249738,-8.910778384,-1.276738098,0
1.697181186,-6.662191506,-4.088293817,-3.507198669,7.667113581,0
4.925347685,7.34870248,-2.655664884,-0.860584331,6.921486109,0
0.793502004,-4.662616337,-8.626663562,-6.670357446,-6.525088774,1
-8.305854401,8.862359355,9.828794071,-0.811236427,6.201714662,1
-8.314362326,8.715478368,0.2222775,-6.237805539,-1.247722206,1
3.204949878,8.338636508,-0.113683623,8.337890763,-1.105974801,1
-4.567873382,3.559516229,-2.888755041,-1.669488654,-3.109769809,1
-3.314088483,-0.557471389,-2.361921402,5.73982139,-1.044514987,0
-2.464480196,6.780769408,-0.630322069,-3.528160203,2.326302094,0
-1.610540548,-9.323515123,-9.556788911,-8.13674634,-7.298204313,1
-6.608001721,7.443879641,3.264454827,-1.082199816,-2.797580597,1
-8.436306018,-2.325224987,9.701449588,-6.781572955,-0.721223762,1
8.650453337,-8.891352033,5.859514686,7.668403864,4.076228405,1
-4.094734782,-4.388678677,4.885151905,4.306595915,1.123398135,0
-9.585274335,-8.900835801,-2.439958389,-6.528771165,8.577951355,0
9.319617156,-3.652080145,-7.951735656,1.157848571,5.071399187,0
-10.29930713,7.051672684,-9.978411618,5.522030903,5.735643094,1
-4.927644489,6.55181252,-8.758202206,1.316976049,-4.899825422,0
3.799838438,2.167516218,-0.539986288,5.231525941,5.59419073,0
1.840794198,4.853818789,-6.885059275,7.387427754,1.175263742,0
6.23871343,4.261957689,-8.798159578,-7.378074751,7.631732454,1
0.851046917,-6.431947264,3.39199423,-6.245895001,-5.775623238,0
-6.150130196,-6.582917929,-2.093177818,-10.11242505,-2.93595601,0
-0.610487194,-7.574275406,-3.438994974,4.944226597,6.780881087,1
6.663038967,0.265247954,-0.032946878,-3.972725235,-1.261890814,1
4.125578052,-6.091353227,-7.73213775,-6.47383812,6.92686169,0
3.273929148,-7.80857225,-0.216823294,-5.553341769,-2.536338065,0
4.344158514,8.965817265,-8.898234821,9.77508782,-1.801850979,1
-7.680720506,-1.749776441,1.453050738,5.429065857,-6.246733405,1
-8.768702185,1.478075919,4.021921375,-5.932384649,-4.850648521,0
-9.830924735,6.605226331,-9.844365242,-7.610720619,5.466165416,1
5.021452347,9.140158378,4.414908381,-2.875021843,0.96143095,1
-1.125833162,-4.535483787,-3.388768579,6.004970694,-0.429501725,0
-4.990763936,-3.601121617,5.433849827,0.631521842,-4.616626807,1
3.050135032,3.160574983,7.986787161,-3.019581578,-6.560345282,0
-1.370113614,2.299592444,-4.370089997,3.234826915,3.989823598,1
-4.33729697,-0.49463741,-7.914428536,0.720176738,-4.497592429,0
5.042513655,7.644617557,7.946273413,7.519777134,6.546604752,1
-7.986484956,-4.654817734,4.133064144,8.897792229,2.973008128,1
2.834457914,8.322895878,0.107670763,-8.896082365,-1.848212426,1
-7.373924521,-3.604735774,1.696735254,1.034148382,-4.282395065,1
4.185396186,-9.361502163,1.549755579,-0.135118105,-2.71995581,0
0.701598114,3.162885673,-3.783856482,-4.987957222,4.056449428,0
-1.576828248,-8.875529017,-2.876608973,-4.350570209,-0.260278063,1
-10.2762195,0.758930467,-8.162027066,-8.903880394,2.875206101,0
-0.799628804,5.96186332,-2.528498819,-8.614832461,0.965021346,0
9.455582232,7.247512265,-7.455523528,8.316138542,1.990699818,0
4.388377255,-8.439672916,2.682279385,0.60975733,8.168701563,0
