x1,x2,x3,x4,x5,label
1.647454223,1.434562135,5.884789938,1.435622623,-7.178309749,1
9.156248976,-1.231056238,-6.07987495,-1.306002824,3.135759377,1
-3.02877529,-5.833927352,-1.93105452,-8.59637768,7.961576513,0
4.122544202,7.40387835,5.605209973,-5.473326514,4.752184846,0
-1.904885491,1.887907381,9.420115851,-6.756344851,-6.546817912,0
-5.459652773,-4.083188381,7.805073064,-7.953649511,-8.896561618,1
-0.071223388,-6.896533418,-8.347666544,-8.806819976,3.708441815,0
5.653094611,-4.899021755,6.057489133,0.717610986,-6.114263505,0
0.419943856,0.326532638,-8.4516971,6.691765999,-9.374225048,1
-5.996000407,-3.215435887,-3.04825107,7.18482224,2.294462306,0
8.285845052,0.322464705,-3.70563703,-1.305752753,6.926825752,0
-3.261663838,4.25512865,5.7790372,8.287287649,5.918731708,0
2.736755762,-1.747647842,-5.937707485,6.635810237,8.147261225,0
-7.429528141,-3.454455549,8.626712039,3.921799231,-6.426553127,0
6.497302503,0.79764627,5.059274808,-8.334902568,-1.854029306,0
5.284515476,0.535112585,-0.708095759,-4.151233016,-7.551008848,0
-5.579650295,7.101774978,3.625234289,-0.51199473,7.89506826,0
-2.367674826,1.344881844,-6.640526448,1.940039368,7.268048486,1
-6.872105472,6.969791242,9.163605087,7.166174596,9.612739929,0
1.951424508,-9.261093215,-5.296553882,-3.441957898,6.773307862,1
-8.07705314,5.116134504,0.589701731,0.246352937,-6.072838381,0
1.932729117,-3.662265178,9.3771505,-0.685156339,-9.295191435,1
7.88045097,3.745371456,5.350679892,-1.418085607,-5.541414929,0
2.721382364,2.312686902,8.481245795,-0.762410853,9.313772654,1
2.472715366,-8.523732186,-2.371759378,-8.281293666,-8.78146365,1
9.435917138,0.770741593,-7.549888369,-1.503807779,-7.980152105,0
-1.258075438,7.716464844,5.752664015,-8.616051648,-5.159482691,1
2.798378568,-5.07182361,6.27956661,-3.312761335,-4.258317674,1
-0.769987503,-8.228099716,3.531515687,-8.037958896,-4.233393653,0
-6.920239508,6.440160406,0.656813442,0.375010201,-6.202656444,0
5.087741452,8.054318503,-9.173822264,4.585382599,-7.243551295,1
-7.603180578,-4.413187226,4.17181926,-8.623800323,-9.760117084,0
4.110162344,4.990199689,4.943932336,6.697012527,-9.287191483,1
-2.035078219,8.845339815,2.693606042,5.233628061,0.46144144,1
7.071175912,-2.657498343,-4.5400362,3.152327894,-9.330413686,1
-3.984252519,-3.591111526,7.811063954,-3.142314799,0.601334958,1
6.475486739,-4.932575632,-9.505013755,1.970004595,-3.344496953,0
-2.448355817,-6.836784404,-1.618574757,-4.359485699,7.804376613,0
5.152883517,0.978510373,6.306029723,4.923248357,-9.770535899,0
